0:Kurt|1:FriskPige
A:1:3.14159 11 13 0 0 0 0 0 37 20 20 1 2147483647 2147483647 0:TurnRight
A:0:0 -12 -12 0 0 0 0 36 36 20 20 1 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 37.0054 37.0403 20 20 2 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 36.0397 36.0048 20 20 2 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 37.0566 37.1265 20 20 3 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 36.1241 36.0542 20 20 3 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 37.154 37.2591 20 20 4 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 36.2536 36.1485 20 20 4 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 37.2983 37.4388 20 20 5 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 36.429 36.2884 20 20 5 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 37.4903 37.6667 20 20 6 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 36.6512 36.4749 20 20 6 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 37.7315 37.9441 20 20 7 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 36.9217 36.7092 20 20 7 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 38.0233 38.2727 20 20 8 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 34.6967 36.9927 20 20 8 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 38.3679 38.6546 20 20 9 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 30.4079 33.8953 20 20 9 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 38.7674 22.2316 20 20 10 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 27.5262 30.1634 20 20 10 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 39.2247 20.0547 20 20 11 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 27.8827 27.5187 20 20 11 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 20.7585 19.6549 20 20 12 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 31.6308 27.8792 20 20 12 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 19.5282 19.9734 20 20 13 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 29.1094 31.3554 20 20 13 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 19.8393 15.5836 20 20 14 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 26.9895 29.0398 20 20 14 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 20.1867 4.94979 20 20 15 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 25.1853 27.066 20 20 15 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 15.366 4.63396 20 20 16 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 23.634 25.366 20 20 16 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 14.4532 4.36106 20 20 17 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 22.2883 23.8887 20 20 17 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 13.6534 4.12358 20 20 18 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 21.1124 22.5949 20 20 18 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 5.29208 3.91571 20 20 19 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 20.0781 21.4545 20 20 19 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 5.01277 3.73283 20 20 20 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 19.1634 20.4433 20 20 20 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 4.76304 3.83578 20 20 21 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 18.3507 19.5424 20 20 21 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 4.53873 3.9871 20 20 22 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 17.6256 18.7363 20 20 22 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 4.33643 4.15334 20 20 23 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 16.9767 18.0122 20 20 23 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 4.15333 4.33644 20 20 24 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 16.3942 17.3599 20 20 24 2147483647 2147483647 0:TurnLeft
A:1:0.0349066 0 0 0 0 0 0 3.98709 4.53874 20 20 25 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 15.8702 16.7706 20 20 25 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 3.83577 4.76305 20 20 26 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 15.398 16.2371 20 20 26 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 3.73284 5.01278 20 20 27 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 14.9721 15.7534 20 20 27 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 3.91572 5.2921 20 20 28 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 14.5876 15.3141 20 20 28 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 4.1236 5.60616 20 20 29 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 14.2405 14.915 20 20 29 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 4.36107 5.96141 20 20 30 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 13.9273 14.5522 20 20 30 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 4.63397 6.36603 20 20 31 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 13.6451 14.2224 20 20 31 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 4.9498 6.83052 20 20 32 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 13.3913 13.923 20 20 32 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 5.31836 7.36866 20 20 33 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 13.1637 13.6514 20 20 33 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 5.75275 7.99879 20 20 34 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.9603 13.4056 20 20 34 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 6.27084 8.74593 20 20 35 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.7797 13.1837 20 20 35 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 6.89766 37.0963 20 20 36 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.6202 12.9842 20 20 36 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 7.66933 36.6645 20 20 37 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.4808 12.8057 20 20 37 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 8.64012 36.2873 20 20 38 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.3604 12.6471 20 20 38 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 36.2115 35.9621 20 20 39 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.258 12.5073 20 20 39 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35.8994 35.6868 20 20 40 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.173 12.3855 20 20 40 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35.6358 35.4595 20 20 41 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.1047 12.281 20 20 41 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35.4192 35.2786 20 20 42 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.0526 12.1931 20 20 42 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35.2481 35.143 20 20 43 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.0163 12.1214 20 20 43 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35.1217 35.0517 20 20 44 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 11.9956 12.0655 20 20 44 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35.0391 35.0042 20 20 45 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 11.9902 12.0251 20 20 45 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35 35 20 20 46 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12 12 20 20 46 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 35.0042 31.537 20 20 47 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.0251 11.9902 20 20 47 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 31.5432 31.6131 20 20 48 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.0655 11.9956 20 20 48 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 31.6237 31.7288 20 20 49 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.1214 12.0163 20 20 49 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 31.7442 31.8847 20 20 50 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.1931 12.0526 20 20 50 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 31.9055 32.0818 20 20 51 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 12.281 12.1047 20 20 51 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 32.1086 32.3211 20 20 52 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 9.31852 12.173 20 20 52 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 32.3549 32.6043 20 20 53 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 9.4155 12.258 20 20 53 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 32.6462 32.9329 20 20 54 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 9.52622 12.3604 20 20 54 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 32.9843 35.1764 20 20 55 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 9.65136 9.32644 20 20 55 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 34.498 31.7504 20 20 56 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 9.79168 9.42771 20 20 56 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 31.4368 28.9617 20 20 57 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 9.9481 9.54407 20 20 57 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 28.8972 26.6511 20 20 58 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 10.1217 9.67644 20 20 58 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 26.7589 4.17783 20 20 59 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 10.3136 9.82586 20 20 59 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 24.9363 3.88482 20 20 60 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 10.5253 9.99357 20 20 60 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 23.3663 3.63401 20 20 61 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 10.7583 10.181 20 20 61 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 22.0018 3.41757 20 20 62 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 11.0146 10.3898 20 20 62 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 20.8068 3.22948 20 20 63 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 11.2963 10.6218 20 20 63 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 19.7533 3.06509 20 20 64 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 15.3141 10.8794 20 20 64 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 18.8192 2.92073 20 20 65 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 15.7534 11.165 20 20 65 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 3.98523 2.79345 20 20 66 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 16.2372 11.4818 20 20 66 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 3.79153 2.68091 20 20 67 2147483647 2147483647 0:TurnRight
A:0:-0.0349066 0 0 0 0 0 0 16.7706 15.8702 20 20 67 2147483647 2147483647 0:TurnLeft
A:1:0.0349064 0 0 0 0 0 0 3.61669 2.58115 20 20 68 2147483647 2147483647 0:TurnRight
